"","id","participantID","created_at","age","nativeLanguage","gender","education","city","country","section","cue","R1Raw","R2Raw","R3Raw","R1","R2","R3"
"11526",110402,9389,"2011-12-12 13:47:24",67,"United States","Fe",NA,"Saint-lumine-de-coutais","France","seed","situate","find","maps","see ","find","maps","see"
"11527",110417,9389,"2011-12-12 13:47:24",67,"United States","Fe",NA,"Saint-lumine-de-coutais","France","seed","give","take","gift","generous","take","gift","generous"
"11528",110437,9389,"2011-12-12 13:47:24",67,"United States","Fe",NA,"Saint-lumine-de-coutais","France","seed","just","fair","correct","enough","fair","correct","enough"
"11529",110444,9389,"2011-12-12 13:47:24",67,"United States","Fe",NA,"Saint-lumine-de-coutais","France","seed","apply","ask for","work","effort","ask for","work","effort"
"11530",110453,9389,"2011-12-12 13:47:24",67,"United States","Fe",NA,"Saint-lumine-de-coutais","France","seed","community","town","neighborhood","togetherness","town","neighborhood","togetherness"
"11531",110474,9389,"2011-12-12 13:47:24",67,"United States","Fe",NA,"Saint-lumine-de-coutais","France","seed","yet","already","however","almost done","already","however","almost done"
"11532",110485,9389,"2011-12-12 13:47:24",67,"United States","Fe",NA,"Saint-lumine-de-coutais","France","seed","reason","thinking","logic","brain","thinking","logic","brain"
"11533",110494,9389,"2011-12-12 13:47:24",67,"United States","Fe",NA,"Saint-lumine-de-coutais","France","seed","programme","study","curriculum","intentions","study","curriculum","intentions"
"11534",110504,9389,"2011-12-12 13:47:24",67,"United States","Fe",NA,"Saint-lumine-de-coutais","France","seed","face","body","nose","profile","body","nose","profile"
"11535",110518,9389,"2011-12-12 13:47:24",67,"United States","Fe",NA,"Saint-lumine-de-coutais","France","seed","fine","good","detailed","in depth","good","detailed","in depth"
"11536",110527,9389,"2011-12-12 13:47:24",67,"United States","Fe",NA,"Saint-lumine-de-coutais","France","seed","dear","loved","cherished","letter","loved","cherished","letter"
"11537",110539,9389,"2011-12-12 13:47:24",67,"United States","Fe",NA,"Saint-lumine-de-coutais","France","seed","middle","center","not first nor last","average","center","not first nor last","average"
"11538",110384,9388,"2011-12-12 13:47:04",69,"United States","Fe",NA,"Washington","United States","seed","near","neighbot","and far","cousin","neighbor","and far","cousin"
"11539",110410,9388,"2011-12-12 13:47:04",69,"United States","Fe",NA,"Washington","United States","seed","lunch","brunch","soup","ladies who","brunch","soup","ladies who"
"11540",110432,9388,"2011-12-12 13:47:04",69,"United States","Fe",NA,"Washington","United States","seed","period","age","full stop","Victorian","age","full stop","Victorian"
"11541",110461,9388,"2011-12-12 13:47:04",69,"United States","Fe",NA,"Washington","United States","seed","clear","liquids","as glass","let m make myself","liquids","as glass","let m make myself"
"11542",110490,9388,"2011-12-12 13:47:04",69,"United States","Fe",NA,"Washington","United States","seed","court","tennis","judge","district","tennis","judge","district"
"11543",110507,9388,"2011-12-12 13:47:04",69,"United States","Fe",NA,"Washington","United States","seed","just","and reasonable","right","so","and reasonable","right","so"
"11544",110536,9388,"2011-12-12 13:47:04",69,"United States","Fe",NA,"Washington","United States","seed","benefit","health","transit","union","health","transit","union"
"11545",110557,9388,"2011-12-12 13:47:04",69,"United States","Fe",NA,"Washington","United States","seed","programme","show","political","British","show","political","British"
"11546",110580,9388,"2011-12-12 13:47:04",69,"United States","Fe",NA,"Washington","United States","seed","evidence","facts","lack of","of things past","facts","lack of","of things past"
"11547",110602,9388,"2011-12-12 13:47:04",69,"United States","Fe",NA,"Washington","United States","seed","appear","among us","ghost","seem","among us","ghost","seem"
"11548",110617,9388,"2011-12-12 13:47:04",69,"United States","Fe",NA,"Washington","United States","seed","wide","far and","fat","truck","far and","fat","truck"
"11549",110628,9388,"2011-12-12 13:47:04",69,"United States","Fe",NA,"Washington","United States","seed","blue","sky","boy","sad","sky","boy","sad"
"11550",110644,9388,"2011-12-12 13:47:04",69,"United States","Fe",NA,"Washington","United States","seed","awful","ful of awe","taste","terrible","full of awe","taste","terrible"
"11551",110652,9388,"2011-12-12 13:47:04",69,"United States","Fe",NA,"Washington","United States","seed","town","and gown","council","meeting","and gown","council","meeting"
"11552",110276,9387,"2011-12-12 13:46:50",20,"United Kingdom","Fe",NA,"Bristol","United Kingdom","seed","head","hair","mouth","brain","hair","mouth","brain"
"11553",110283,9387,"2011-12-12 13:46:50",20,"United Kingdom","Fe",NA,"Bristol","United Kingdom","seed","try","attempt","football","american","attempt","football","American"
"11554",110290,9387,"2011-12-12 13:46:50",20,"United Kingdom","Fe",NA,"Bristol","United Kingdom","seed","specific","precise","english","fussy","precise","English","fussy"
"11555",110299,9387,"2011-12-12 13:46:50",20,"United Kingdom","Fe",NA,"Bristol","United Kingdom","seed","listen","hear","story","carefully","hear","story","carefully"
"11556",110310,9387,"2011-12-12 13:46:50",20,"United Kingdom","Fe",NA,"Bristol","United Kingdom","seed","court","law","kings","arthur","law","kings","Arthur"
"11557",110317,9387,"2011-12-12 13:46:50",20,"United Kingdom","Fe",NA,"Bristol","United Kingdom","seed","converse","trainers","conversation","spoken","trainers","conversation","spoken"
"11558",110327,9387,"2011-12-12 13:46:50",20,"United Kingdom","Fe",NA,"Bristol","United Kingdom","seed","further","beyond","again","go","beyond","again","go"
"11559",110333,9387,"2011-12-12 13:46:50",20,"United Kingdom","Fe",NA,"Bristol","United Kingdom","seed","note","down","taking","scribble","down","taking","scribble"
"11560",110343,9387,"2011-12-12 13:46:50",20,"United Kingdom","Fe",NA,"Bristol","United Kingdom","seed","dear","mum","eliot","santa","mum","Eliot","Santa"
"11561",110355,9387,"2011-12-12 13:46:50",20,"United Kingdom","Fe",NA,"Bristol","United Kingdom","seed","goodbye","death","ultimate","see ya","death","ultimate","see ya"
"11562",110365,9387,"2011-12-12 13:46:50",20,"United Kingdom","Fe",NA,"Bristol","United Kingdom","seed","district","area","region","hockey","area","region","hockey"
"11563",110373,9387,"2011-12-12 13:46:50",20,"United Kingdom","Fe",NA,"Bristol","United Kingdom","seed","common","place","ground","green","place","ground","green"
"11564",110379,9387,"2011-12-12 13:46:50",20,"United Kingdom","Fe",NA,"Bristol","United Kingdom","seed","programme","television","computers","english","television","computers","English"
"11565",110393,9387,"2011-12-12 13:46:50",20,"United Kingdom","Fe",NA,"Bristol","United Kingdom","seed","check","cheek","tick","attempt","cheek","tick","attempt"
"11566",110505,9385,"2011-12-12 13:46:41",67,"United States","Fe",NA,"Saint George","United States","seed","inside","inner","outdoor","enclosed","inner","outdoor","enclosed"
"11567",110514,9385,"2011-12-12 13:46:41",67,"United States","Fe",NA,"Saint George","United States","seed","contract","binding","promise","paper","binding","promise","paper"
"11568",110568,9385,"2011-12-12 13:46:41",67,"United States","Fe",NA,"Saint George","United States","seed","nice","kind","sweet","pleasant","kind","sweet","pleasant"
"11569",110573,9385,"2011-12-12 13:46:41",67,"United States","Fe",NA,"Saint George","United States","seed","press","iron","pass","flatten","iron","pass","flatten"
"11570",110633,9385,"2011-12-12 13:46:41",67,"United States","Fe",NA,"Saint George","United States","seed","recent","sooner","presently","shortly","sooner","presently","shortly"
"11571",110669,9385,"2011-12-12 13:46:41",67,"United States","Fe",NA,"Saint George","United States","seed","wage","earnings","pay","money","earnings","pay","money"
"11572",110680,9385,"2011-12-12 13:46:41",67,"United States","Fe",NA,"Saint George","United States","seed","therefore","ergo","since","so","ergo","since","so"
"11573",110698,9385,"2011-12-12 13:46:41",67,"United States","Fe",NA,"Saint George","United States","seed","English","speaking","nationality","language","speaking","nationality","language"
"11574",110724,9385,"2011-12-12 13:46:41",67,"United States","Fe",NA,"Saint George","United States","seed","money","currency","earnings","exchange","currency","earnings","exchange"
"11575",110756,9385,"2011-12-12 13:46:41",67,"United States","Fe",NA,"Saint George","United States","seed","listen","hear","be present","quiet","hear","be present","quiet"
"11576",110826,9385,"2011-12-12 13:46:41",67,"United States","Fe",NA,"Saint George","United States","seed","slow","cautious","back","wait","cautious","back","wait"
"11577",110853,9385,"2011-12-12 13:46:41",67,"United States","Fe",NA,"Saint George","United States","seed","Mrs","married","title","taken","married","title","taken"
"11578",110874,9385,"2011-12-12 13:46:41",67,"United States","Fe",NA,"Saint George","United States","seed","lunch","eat","food","noon","eat","food","noon"
"11579",110895,9385,"2011-12-12 13:46:41",67,"United States","Fe",NA,"Saint George","United States","seed","keep","hold","retain","hoard","hold","retain","hoard"
"11580",110272,9383,"2011-12-12 13:45:42",69,"United States","Fe",NA,"Herndon","United States","seed","degree","high school  ","college","doctorate","high school","college","doctorate"
"11581",110298,9383,"2011-12-12 13:45:42",69,"United States","Fe",NA,"Herndon","United States","seed","town","Herndon","Fairfax","Leesburg","herndon","fairfax","Lees burg"
"11582",110316,9383,"2011-12-12 13:45:42",69,"United States","Fe",NA,"Herndon","United States","seed","public","private","schools","library","private","schools","library"
"11583",110363,9383,"2011-12-12 13:45:42",69,"United States","Fe",NA,"Herndon","United States","seed","wide","fat","multi-lane highway","elephant","fat","multi-lane highway","elephant"
"11584",110408,9383,"2011-12-12 13:45:42",69,"United States","Fe",NA,"Herndon","United States","seed","just","fair","honest","court","fair","honest","court"
"11585",110435,9383,"2011-12-12 13:45:42",69,"United States","Fe",NA,"Herndon","United States","seed","draw","picture","pencil","pen","picture","pencil","pen"
"11586",110484,9383,"2011-12-12 13:45:42",69,"United States","Fe",NA,"Herndon","United States","seed","kill","destroy","end","crime","destroy","end","crime"
"11587",110516,9383,"2011-12-12 13:45:42",69,"United States","Fe",NA,"Herndon","United States","seed","wind","blow","hurricane","tornado","blow","hurricane","tornado"
"11588",110548,9383,"2011-12-12 13:45:42",69,"United States","Fe",NA,"Herndon","United States","seed","art","picture","sculpture","museum","picture","sculpture","museum"
"11589",110586,9383,"2011-12-12 13:45:42",69,"United States","Fe",NA,"Herndon","United States","seed","at","time","meet","where","time","meet","where"
"11590",110607,9383,"2011-12-12 13:45:42",69,"United States","Fe",NA,"Herndon","United States","seed","party","Fun","birthday","favors","fun","birthday","favors"
"11591",110657,9383,"2011-12-12 13:45:42",69,"United States","Fe",NA,"Herndon","United States","seed","watch","care for","look at","time piece","care for","look at","time piece"
"11592",110690,9383,"2011-12-12 13:45:42",69,"United States","Fe",NA,"Herndon","United States","seed","benefit","church","help","charity","church","help","charity"
"11593",110712,9383,"2011-12-12 13:45:42",69,"United States","Fe",NA,"Herndon","United States","seed","lead","paint","pencil","guide","paint","pencil","guide"
"11594",110230,9382,"2011-12-12 13:45:09",38,"United Kingdom","Ma",NA,"Stevenage","United Kingdom","seed","cover","eyes","all","up","eyes","all","up"
"11595",110240,9382,"2011-12-12 13:45:09",38,"United Kingdom","Ma",NA,"Stevenage","United Kingdom","seed","give","up","generously","take","up","generously","take"
"11596",110248,9382,"2011-12-12 13:45:09",38,"United Kingdom","Ma",NA,"Stevenage","United Kingdom","seed","mile","length","country","high","length","country","high"
"11597",110259,9382,"2011-12-12 13:45:09",38,"United Kingdom","Ma",NA,"Stevenage","United Kingdom","seed","awful","verse","No more responses","No more responses","verse","No more responses","No more responses"
"11598",110264,9382,"2011-12-12 13:45:09",38,"United Kingdom","Ma",NA,"Stevenage","United Kingdom","seed","finance","governance","bank","cash","governance","bank","cash"
"11599",110270,9382,"2011-12-12 13:45:09",38,"United Kingdom","Ma",NA,"Stevenage","United Kingdom","seed","do","not","doasyouwouldbedoneby","No more responses","not","doasyouwouldbedoneby","No more responses"
"11600",110277,9382,"2011-12-12 13:45:09",38,"United Kingdom","Ma",NA,"Stevenage","United Kingdom","seed","benefit","cheat","mr kite","office","cheat","mr kite","office"
"11601",110282,9382,"2011-12-12 13:45:09",38,"United Kingdom","Ma",NA,"Stevenage","United Kingdom","seed","raise","online","higher","promotion","online","higher","promotion"
"11602",110288,9382,"2011-12-12 13:45:09",38,"United Kingdom","Ma",NA,"Stevenage","United Kingdom","seed","clear","gel","sky","window","gel","sky","window"
"11603",110297,9382,"2011-12-12 13:45:09",38,"United Kingdom","Ma",NA,"Stevenage","United Kingdom","seed","return","parcel","back","No more responses","parcel","back","No more responses"
"11604",110305,9382,"2011-12-12 13:45:09",38,"United Kingdom","Ma",NA,"Stevenage","United Kingdom","seed","h","band","ice cream","marillion","band","ice cream","Marillin"
"11605",110324,9382,"2011-12-12 13:45:09",38,"United Kingdom","Ma",NA,"Stevenage","United Kingdom","seed","radio","corrs","silence","thomas dolby","cores","silence","Thomas Dolby"
"11606",110334,9382,"2011-12-12 13:45:09",38,"United Kingdom","Ma",NA,"Stevenage","United Kingdom","seed","kitchen","sink","drama","bitchin","sink","drama","bitching"
"11607",110348,9382,"2011-12-12 13:45:09",38,"United Kingdom","Ma",NA,"Stevenage","United Kingdom","seed","hospital","ward","gown","No more responses","ward","gown","No more responses"
"11608",110246,9380,"2011-12-12 13:44:54",84,"United States","Ma",NA,"Spokane","United States","seed","note","message","be aware","debt","message","be aware","debt"
"11609",110258,9380,"2011-12-12 13:44:54",84,"United States","Ma",NA,"Spokane","United States","seed","pass","omit","ball","fail","omit","ball","fail"
"11610",110266,9380,"2011-12-12 13:44:54",84,"United States","Ma",NA,"Spokane","United States","seed","near","far","close","love","far","close","love"
"11611",110275,9380,"2011-12-12 13:44:54",84,"United States","Ma",NA,"Spokane","United States","seed","pretty","beautiful","nice","girl","beautiful","nice","girl"
"11612",110286,9380,"2011-12-12 13:44:54",84,"United States","Ma",NA,"Spokane","United States","seed","bus","ride","stop","taxi","ride","stop","taxi"
"11613",110294,9380,"2011-12-12 13:44:54",84,"United States","Ma",NA,"Spokane","United States","seed","college","school","books","football","school","books","football"
"11614",110304,9380,"2011-12-12 13:44:54",84,"United States","Ma",NA,"Spokane","United States","seed","shoot","kill","dice","deer","kill","dice","deer"
"11615",110320,9380,"2011-12-12 13:44:54",84,"United States","Ma",NA,"Spokane","United States","seed","rest","sleep","tired","nap","sleep","tired","nap"
"11616",110362,9380,"2011-12-12 13:44:54",84,"United States","Ma",NA,"Spokane","United States","seed","guess","mind","fool","No more responses","mind","fool","No more responses"
"11617",110388,9380,"2011-12-12 13:44:54",84,"United States","Ma",NA,"Spokane","United States","seed","dear","love","letter","sweetheart","love","letter","sweetheart"
"11618",110415,9380,"2011-12-12 13:44:54",84,"United States","Ma",NA,"Spokane","United States","seed","beauty","queen","princess","hair","queen","princess","hair"
"11619",110446,9380,"2011-12-12 13:44:54",84,"United States","Ma",NA,"Spokane","United States","seed","community","town ","club","neighborhood","town","club","neighborhood"
"11620",110465,9380,"2011-12-12 13:44:54",84,"United States","Ma",NA,"Spokane","United States","seed","stupid","dumb","trick","ok","dumb","trick","okay"
"11621",110477,9380,"2011-12-12 13:44:54",84,"United States","Ma",NA,"Spokane","United States","seed","benefit","gift","earnings","gift","gift","earnings","gift"
"11622",110181,9379,"2011-12-12 13:44:25",67,"United States","Fe",NA,"Bristol","United States","seed","secure","safe","hide","keep","safe","hide","keep"
"11623",110199,9379,"2011-12-12 13:44:25",67,"United States","Fe",NA,"Bristol","United States","seed","around","about","surround","somewhere","about","surround","somewhere"
"11624",110216,9379,"2011-12-12 13:44:25",67,"United States","Fe",NA,"Bristol","United States","seed","press","hard","typeset","importune","hard","typeset","importune"
"11625",110239,9379,"2011-12-12 13:44:25",67,"United States","Fe",NA,"Bristol","United States","seed","value","esteem","worth","intrinsic","esteem","worth","intrinsic"
"11626",110250,9379,"2011-12-12 13:44:25",67,"United States","Fe",NA,"Bristol","United States","seed","English","language","nationality","spoken","language","nationality","spoken"
"11627",110262,9379,"2011-12-12 13:44:25",67,"United States","Fe",NA,"Bristol","United States","seed","public","arena","free","republic","arena","free","republic"
"11628",110284,9379,"2011-12-12 13:44:25",67,"United States","Fe",NA,"Bristol","United States","seed","most","very","majority","No more responses","very","majority","No more responses"
"11629",110295,9379,"2011-12-12 13:44:25",67,"United States","Fe",NA,"Bristol","United States","seed","brilliant","star","shiny","intelligent","star","shiny","intelligent"
"11630",110307,9379,"2011-12-12 13:44:25",67,"United States","Fe",NA,"Bristol","United States","seed","direct","line","blunt","show","line","blunt","show"
"11631",110323,9379,"2011-12-12 13:44:25",67,"United States","Fe",NA,"Bristol","United States","seed","degree","extent","diploma","heat","extent","diploma","heat"
"11632",110354,9379,"2011-12-12 13:44:25",67,"United States","Fe",NA,"Bristol","United States","seed","result","product","final","end","product","final","end"
"11633",110371,9379,"2011-12-12 13:44:25",67,"United States","Fe",NA,"Bristol","United States","seed","nice","sweet","kind","generous","sweet","kind","generous"
"11634",110397,9379,"2011-12-12 13:44:25",67,"United States","Fe",NA,"Bristol","United States","seed","achieve","win","accomplish","secure","win","accomplish","secure"
"11635",110414,9379,"2011-12-12 13:44:25",67,"United States","Fe",NA,"Bristol","United States","seed","draw","picture","tie","pencil","picture","tie","pencil"
"11636",110044,9378,"2011-12-12 13:42:53",50,"United States","Fe",NA,"Bellaire","United States","seed","clothe","dress","shirt","wear","dress","shirt","wear"
"11637",110060,9378,"2011-12-12 13:42:53",50,"United States","Fe",NA,"Bellaire","United States","seed","radio","television","transmission","channel","television","transmission","channel"
"11638",110071,9378,"2011-12-12 13:42:53",50,"United States","Fe",NA,"Bellaire","United States","seed","cover","up","book","let","up","book","let"
"11639",110090,9378,"2011-12-12 13:42:53",50,"United States","Fe",NA,"Bellaire","United States","seed","drop","and roll","in","out","and roll","in","out"
"11640",110117,9378,"2011-12-12 13:42:53",50,"United States","Fe",NA,"Bellaire","United States","seed","have","have not","and hold","No more responses","have not","and hold","No more responses"
"11641",110133,9378,"2011-12-12 13:42:53",50,"United States","Fe",NA,"Bellaire","United States","seed","house","home","hold","bound","home","hold","bound"
"11642",110143,9378,"2011-12-12 13:42:53",50,"United States","Fe",NA,"Bellaire","United States","seed","return","to sender","receipt","again","to sender","receipt","again"
"11643",110153,9378,"2011-12-12 13:42:53",50,"United States","Fe",NA,"Bellaire","United States","seed","one","or the other","two","alone","or the other","two","alone"
"11644",110171,9378,"2011-12-12 13:42:53",50,"United States","Fe",NA,"Bellaire","United States","seed","b","c","bee","bagel","c","bee","bagel"
"11645",110184,9378,"2011-12-12 13:42:53",50,"United States","Fe",NA,"Bellaire","United States","seed","card","board","birthday","stock","board","birthday","stock"
"11646",110200,9378,"2011-12-12 13:42:53",50,"United States","Fe",NA,"Bellaire","United States","seed","thousand","island","dollars","k","island","dollars","k"
"11647",110217,9378,"2011-12-12 13:42:53",50,"United States","Fe",NA,"Bellaire","United States","seed","realise","think","No more responses","No more responses","think","No more responses","No more responses"
"11648",110227,9378,"2011-12-12 13:42:53",50,"United States","Fe",NA,"Bellaire","United States","seed","doctor","dentist","ob","nurse","dentist","ob","nurse"
"11649",110236,9378,"2011-12-12 13:42:53",50,"United States","Fe",NA,"Bellaire","United States","seed","ground","zero","ling","hog","zero","ling","hog"
"11650",110084,9377,"2011-12-12 13:42:34",78,"Canada","Ma",NA,"Ottawa","Canada","seed","danger","ice","car","shark","ice","car","shark"
"11651",110107,9377,"2011-12-12 13:42:34",78,"Canada","Ma",NA,"Ottawa","Canada","seed","much","money","food","people","money","food","people"
"11652",110122,9377,"2011-12-12 13:42:34",78,"Canada","Ma",NA,"Ottawa","Canada","seed","raise","lift","pay","bread","lift","pay","bread"
"11653",110149,9377,"2011-12-12 13:42:34",78,"Canada","Ma",NA,"Ottawa","Canada","seed","god","baloney","jesus","religion","baloney","Jesus","religion"
"11654",110173,9377,"2011-12-12 13:42:34",78,"Canada","Ma",NA,"Ottawa","Canada","seed","wind","gale","cold","cloud","gale","cold","cloud"
"11655",110201,9377,"2011-12-12 13:42:34",78,"Canada","Ma",NA,"Ottawa","Canada","seed","husband","wife","wedding house","house","wife","wedding house","house"
"11656",110214,9377,"2011-12-12 13:42:34",78,"Canada","Ma",NA,"Ottawa","Canada","seed","realise","get","make","know","get","make","know"
"11657",110228,9377,"2011-12-12 13:42:34",78,"Canada","Ma",NA,"Ottawa","Canada","seed","active","football","sport","running","football","sport","running"
"11658",110241,9377,"2011-12-12 13:42:34",78,"Canada","Ma",NA,"Ottawa","Canada","seed","doctor","nurse","sick","hospital","nurse","sick","hospital"
"11659",110247,9377,"2011-12-12 13:42:34",78,"Canada","Ma",NA,"Ottawa","Canada","seed","arm","leg","body","salute","leg","body","salute"
"11660",110256,9377,"2011-12-12 13:42:34",78,"Canada","Ma",NA,"Ottawa","Canada","seed","head","hair","eyes","mouth","hair","eyes","mouth"
"11661",110281,9377,"2011-12-12 13:42:34",78,"Canada","Ma",NA,"Ottawa","Canada","seed","favour","rosette","help","luck","Rosette","help","luck"
"11662",110289,9377,"2011-12-12 13:42:34",78,"Canada","Ma",NA,"Ottawa","Canada","seed","ago","once","was","aged","once","was","aged"
"11663",110301,9377,"2011-12-12 13:42:34",78,"Canada","Ma",NA,"Ottawa","Canada","seed","although","but","maybe","otherwise","but","maybe","otherwise"
"11664",110013,9375,"2011-12-12 13:42:13",69,"Canada","Fe",NA,"Calgary","Canada","seed","ago","long","years","time","long","years","time"
"11665",110053,9375,"2011-12-12 13:42:13",69,"Canada","Fe",NA,"Calgary","Canada","seed","form","long","fill out","shape","long","fill out","shape"
"11666",110079,9375,"2011-12-12 13:42:13",69,"Canada","Fe",NA,"Calgary","Canada","seed","mother","Lois","caring","mom","Lois","caring","mom"
"11667",110099,9375,"2011-12-12 13:42:13",69,"Canada","Fe",NA,"Calgary","Canada","seed","brilliant","smart","bright","shiny","smart","bright","shiny"
"11668",110123,9375,"2011-12-12 13:42:13",69,"Canada","Fe",NA,"Calgary","Canada","seed","require","need","want","have","need","want","have"
"11669",110148,9375,"2011-12-12 13:42:13",69,"Canada","Fe",NA,"Calgary","Canada","seed","do","be","have","make","be","have","make"
"11670",110178,9375,"2011-12-12 13:42:13",69,"Canada","Fe",NA,"Calgary","Canada","seed","soon","before long","ASAP","later","before long","asap","later"
"11671",110194,9375,"2011-12-12 13:42:13",69,"Canada","Fe",NA,"Calgary","Canada","seed","the","a","an","this","a","an","this"
"11672",110223,9375,"2011-12-12 13:42:13",69,"Canada","Fe",NA,"Calgary","Canada","seed","learn","know","acquire","teach","know","acquire","teach"
"11673",110255,9375,"2011-12-12 13:42:13",69,"Canada","Fe",NA,"Calgary","Canada","seed","benefit","plus","pro","cost","plus","pro","cost"
"11674",110274,9375,"2011-12-12 13:42:13",69,"Canada","Fe",NA,"Calgary","Canada","seed","police","RCMP","safety","law","RAMP","safety","law"
"11675",110285,9375,"2011-12-12 13:42:13",69,"Canada","Fe",NA,"Calgary","Canada","seed","kind","type","caring","thoughtful","type","caring","thoughtful"
"11676",110291,9375,"2011-12-12 13:42:13",69,"Canada","Fe",NA,"Calgary","Canada","seed","holiday","vacation","Christmas","break","vacation","Christmas","break"
"11677",110311,9375,"2011-12-12 13:42:13",69,"Canada","Fe",NA,"Calgary","Canada","seed","change","innovation","fear","grow","innovation","fear","grow"
"11678",110030,9374,"2011-12-12 13:42:10",50,"Canada","Fe",NA,"Baldock","United Kingdom","seed","aware","conscious","No more responses","No more responses","conscious","No more responses","No more responses"
"11679",110063,9374,"2011-12-12 13:42:10",50,"Canada","Fe",NA,"Baldock","United Kingdom","seed","another","also","a second","more","also","a second","more"
"11680",110095,9374,"2011-12-12 13:42:10",50,"Canada","Fe",NA,"Baldock","United Kingdom","seed","therefore","also","thus","as a result","also","thus","as a result"
"11681",110121,9374,"2011-12-12 13:42:10",50,"Canada","Fe",NA,"Baldock","United Kingdom","seed","would","will you","No more responses","No more responses","will you","No more responses","No more responses"
"11682",110135,9374,"2011-12-12 13:42:10",50,"Canada","Fe",NA,"Baldock","United Kingdom","seed","strategy","plan","schedule","itinery","plan","schedule","itinerary"
"11683",110157,9374,"2011-12-12 13:42:10",50,"Canada","Fe",NA,"Baldock","United Kingdom","seed","worth","value","No more responses","No more responses","value","No more responses","No more responses"
"11684",110175,9374,"2011-12-12 13:42:10",50,"Canada","Fe",NA,"Baldock","United Kingdom","seed","bill","total","policeman","bob","total","policeman","Bob"
"11685",110185,9374,"2011-12-12 13:42:10",50,"Canada","Fe",NA,"Baldock","United Kingdom","seed","extra","another","in additon"," more","another","in addition","more"
"11686",110222,9374,"2011-12-12 13:42:10",50,"Canada","Fe",NA,"Baldock","United Kingdom","seed","strong","not weak","No more responses","No more responses","not weak","No more responses","No more responses"
"11687",110244,9374,"2011-12-12 13:42:10",50,"Canada","Fe",NA,"Baldock","United Kingdom","seed","district","area","group","region","area","group","region"
"11688",110273,9374,"2011-12-12 13:42:10",50,"Canada","Fe",NA,"Baldock","United Kingdom","seed","from","Unknown word","Unknown word","Unknown word","Unknown word","Unknown word","Unknown word"
"11689",110280,9374,"2011-12-12 13:42:10",50,"Canada","Fe",NA,"Baldock","United Kingdom","seed","Mrs","mother","married","wife","mother","married","wife"
"11690",110287,9374,"2011-12-12 13:42:10",50,"Canada","Fe",NA,"Baldock","United Kingdom","seed","college","school","children","education","school","children","education"
"11691",110300,9374,"2011-12-12 13:42:10",50,"Canada","Fe",NA,"Baldock","United Kingdom","seed","thou","you","No more responses","No more responses","you","No more responses","No more responses"
"11692",110018,9373,"2011-12-12 13:41:52",34,"United States","Ma",NA,"Cambridge","United Kingdom","seed","much","more","less","money","more","less","money"
"11693",110051,9373,"2011-12-12 13:41:52",34,"United States","Ma",NA,"Cambridge","United Kingdom","seed","organize","leader","order","binder","leader","order","binder"
"11694",110092,9373,"2011-12-12 13:41:52",34,"United States","Ma",NA,"Cambridge","United Kingdom","seed","cat","dog","mouse","predator","dog","mouse","predator"
"11695",110103,9373,"2011-12-12 13:41:52",34,"United States","Ma",NA,"Cambridge","United Kingdom","seed","field","grass","hay","mouse","grass","hay","mouse"
"11696",110124,9373,"2011-12-12 13:41:52",34,"United States","Ma",NA,"Cambridge","United Kingdom","seed","problem","question","answer","hypothesis","question","answer","hypothesis"
"11697",110146,9373,"2011-12-12 13:41:52",34,"United States","Ma",NA,"Cambridge","United Kingdom","seed","arrange","order","line","no answer","order","line","No more responses"
"11698",110165,9373,"2011-12-12 13:41:52",34,"United States","Ma",NA,"Cambridge","United Kingdom","seed","favour","help","borrow","party","help","borrow","party"
"11699",110188,9373,"2011-12-12 13:41:52",34,"United States","Ma",NA,"Cambridge","United Kingdom","seed","all","everything","more","no answer","everything","more","No more responses"
"11700",110203,9373,"2011-12-12 13:41:52",34,"United States","Ma",NA,"Cambridge","United Kingdom","seed","lose","weight","money","home","weight","money","home"
"11701",110218,9373,"2011-12-12 13:41:52",34,"United States","Ma",NA,"Cambridge","United Kingdom","seed","although","no answer","no answer","no answer","Unknown word","Unknown word","Unknown word"
"11702",110237,9373,"2011-12-12 13:41:52",34,"United States","Ma",NA,"Cambridge","United Kingdom","seed","probable","likely","outcome","no answer","likely","outcome","No more responses"
"11703",110251,9373,"2011-12-12 13:41:52",34,"United States","Ma",NA,"Cambridge","United Kingdom","seed","across","field","street","no answer","field","street","No more responses"
"11704",110260,9373,"2011-12-12 13:41:52",34,"United States","Ma",NA,"Cambridge","United Kingdom","seed","this","is","that","love","is","that","love"
"11705",110265,9373,"2011-12-12 13:41:52",34,"United States","Ma",NA,"Cambridge","United Kingdom","seed","stupid","crazy","love","dumb","crazy","love","dumb"
"11706",109963,9372,"2011-12-12 13:41:42",39,"United Kingdom","Fe",NA,"Rushden","United Kingdom","seed","life","joy","run","living","joy","run","living"
"11707",110010,9372,"2011-12-12 13:41:42",39,"United Kingdom","Fe",NA,"Rushden","United Kingdom","seed","b","buzz","honey","Colony collapse disorder","buzz","honey","colony collapse disorder"
"11708",110043,9372,"2011-12-12 13:41:42",39,"United Kingdom","Fe",NA,"Rushden","United Kingdom","seed","honest","Rare","true","dog","rare","true","dog"
"11709",110083,9372,"2011-12-12 13:41:42",39,"United Kingdom","Fe",NA,"Rushden","United Kingdom","seed","form","paperwork","tedium","fitting","paperwork","tedium","fitting"
"11710",110111,9372,"2011-12-12 13:41:42",39,"United Kingdom","Fe",NA,"Rushden","United Kingdom","seed","lose","free","missing","weight","free","missing","weight"
