src,tgt,wt
await,impatience,7
await,patiently,3
await,eagerly,4
await,suspense,2
await,pause,2
await,defer,2
impatience,impatient,2
impatience,irritability,2
impatience,intolerance,5
impatience,restlessness,13
impatience,urgency,2
impatience,impulsiveness,3
impatience,boredom,2
impatience,delayed,4
impatience,readiness,2
patiently,hold on,3
awake,alarm clock,2
awake,early,3
awake,alertness,3
awake,brightness,3
awake,sleepy,2
awake,rise,2
awake,get up,6
awake,sleepless,27
awake,lucid,13
awake,perky,7
alarm clock,get up,3
early,morn,2
early,rise,2
early,awakening,3
early,beg,3
early,starting,2
early,rooster,2
early,earl,26
early,get up,6
early,milkman,2
early,on time,4
early,punctual,4
early,onset,7
early,timely,4
early,sooner,4
awaken,rise,8
awaken,awareness,6
awaken,enlighten,8
rise,awakening,9
rise,elevate,31
rise,day,3
rise,step,2
rise,dough,4
rise,yeast,4
rise,stair,7
rise,staircase,9
rise,loaf,14
rise,hump,5
rise,east,8
rise,stand up,32
rise,lift,4
rise,earl,2
rise,inflation,13
rise,erect,3
rise,orient,2
rise,fluctuate,2
rise,stock market,5
rise,get up,20
rise,heave,12
rise,hotter,3
rise,upward,33
rise,increasing,4
rise,levitate,23
rise,onset,5
rise,surge,4
rise,stairway,2
rise,surmount,2
award,ceremony,33
award,certificate,14
award,medal,13
award,prize,21
award,trophy,56
award,win,4
award,honor,13
award,reward,13
award,winner,3
award,accolade,3
award,badge,21
award,bestow,4
award,bravo,2
award,diploma,2
award,compensation,2
award,outstanding,5
award,nominate,5
award,prestigious,2
ceremony,tradition,23
ceremony,wedding,74
ceremony,funeral,18
ceremony,gathering,5
ceremony,honor,2
ceremony,formal,2
ceremony,solemnity,2
ceremony,baptism,25
ceremony,procession,14
ceremony,solemn,17
ceremony,bearing,2
ceremony,baptize,17
ceremony,robe,2
ceremony,bridal,7
ceremony,gown,3
ceremony,bride,10
ceremony,bugle,3
ceremony,burial,3
ceremony,urn,7
ceremony,diploma,2
ceremony,convent,3
ceremony,communion,2
ceremony,married,2
ceremony,cremation,8
ceremony,decorum,2
ceremony,goblet,7
ceremony,invitation,6
ceremony,marry,16
ceremony,joining,4
ceremony,marital,2
ceremony,matrimony,28
ceremony,wed,17
ceremony,orthodox,2
ceremony,pomp,45
ceremony,rite,71
certificate,credential,4
certificate,diploma,84
certificate,authentication,2
certificate,verification,9
certificate,frame,18
certificate,certified,2
certificate,license,2
certificate,certify,5
certificate,qualified,3
medal,olympian,2
medal,prize,8
medal,trophy,15
medal,victory,34
medal,necklace,3
medal,olympic,47
medal,olympics,33
medal,silver,6
medal,winner,9
medal,badge,16
medal,champion,10
medal,championship,7
medal,finisher,23
prize,contest,29
prize,jackpot,22
prize,lottery,15
prize,reward,63
prize,trophy,7
prize,win,23
prize,winner,32
prize,winning,33
prize,luck,2
prize,bingo,24
prize,bonus,33
prize,slot,4
prize,match,3
prize,game show,21
prize,incentive,2
prize,loot,2
prize,pry,2
prize,won,24
trophy,cup,24
trophy,plaque,3
trophy,reward,5
trophy,victory,56
trophy,winner,56
trophy,winning,23
trophy,win,5
trophy,victor,6
trophy,triumph,4
trophy,badge,5
trophy,conquer,3
trophy,champion,8
trophy,championship,77
trophy,compete,2
trophy,conquest,4
trophy,finisher,2
trophy,league,9
win,contest,15
win,lose,16
win,lottery,29
win,triumph,7
win,victory,44
win,window,2
win,bet,16
win,gamble,3
win,luck,2
win,fortune,2
win,negotiate,2
win,reward,11
win,wager,2
win,cheat,6
win,score,5
win,bingo,9
win,bonus,6
win,conquer,8
win,compete,5
win,wince,2
win,gambler,5
win,dominate,4
win,jackpot,38
win,jockey,4
win,outsmart,2
win,overpower,2
win,vanquish,5
win,won,10
knowing,awareness,24
knowing,remembering,2
knowing,realization,3
knowing,comprehension,2
knowledgeable,educated,49
knowledgeable,informed,37
knowledgeable,intellectual,4
knowledgeable,learned,11
knowledgeable,smart,8
knowledgeable,well-informed,3
knowledgeable,experienced,27
knowledgeable,well-read,2
knowledgeable,informative,19
knowledgeable,bookish,3
knowledgeable,educator,14
knowledgeable,brainy,24
knowledgeable,competent,7
knowledgeable,comprehensive,7
knowledgeable,cultured,2
knowledgeable,inquisitive,12
knowledgeable,professor,4
knowledgeable,insider,3
knowledgeable,instructor,2
knowledgeable,keen,2
knowledgeable,lecturer,15
knowledgeable,librarian,8
knowledgeable,literate,13
knowledgeable,wiser,25
knowledgeable,qualified,8
knowledgeable,savvy,9
knowledgeable,scholar,2
knowledgeable,scholarly,3
knowledgeable,specialist,22
awareness,cognition,5
awareness,alertness,2
awareness,self-awareness,4
awareness,introspection,2
awareness,being,6
awareness,sensation,2
awareness,sensitive,4
awareness,sense,16
awareness,sensibility,13
awareness,comprehension,8
awareness,conscience,2
awareness,conservation,5
awareness,inform,2
awareness,observation,3
awareness,realization,27
awareness,enlighten,7
awareness,informed,11
awareness,known,3
awareness,lucid,20
awareness,notice,3
awareness,perceive,10
awareness,realize,17
awareness,sentient,13
awareness,state of mind,5
leaving,departure,42
leaving,going,8
leaving,moving,12
leaving,parting,8
leaving,saying,4
leaving,departing,7
leaving,depart,4
leaving,exit,2
leaving,went,3
awe,expanse,2
awe,grandeur,4
awe,huge,2
awe,inspire,19
awe,inspired,4
awe,majestic,8
awe,majesty,5
awe,speechless,2
awe,sublime,3
expanse,boundless,5
expanse,endless,12
expanse,infinite,3
expanse,limitless,3
expanse,scenery,2
expanse,vastness,17
expanse,vista,4
expanse,wide,20
expanse,spaciousness,2
expanse,pacific,2
expanse,depth,3
expanse,breadth,12
expanse,broad,22
expanse,largely,5
expanse,largest,2
grandeur,luxury,21
grandeur,magnificence,19
grandeur,majestic,35
grandeur,majesty,88
grandeur,palace,8
grandeur,splendor,20
grandeur,splendour,9
grandeur,glory,4
grandeur,opulent,13
grandeur,regal,6
grandeur,lavish,4
grandeur,stately,5
grandeur,manor,7
grandeur,mighty,2
grandeur,mansion,11
grandeur,extravagant,3
grandeur,splendid,3
grandeur,spectacle,3
grandeur,kingly,3
grandeur,lofty,3
grandeur,pomp,54
grandeur,stature,2
grandeur,sublime,10
huge,giant,19
huge,gigantic,39
huge,massive,32
huge,colossal,17
huge,enormous,38
huge,monstrous,4
huge,gargantuan,2
huge,grand,4
huge,mammoth,3
huge,expansive,5
huge,bigger,6
huge,larger,2
huge,billion,8
huge,million,10
huge,thousand,2
huge,overwhelming,10
huge,mighty,2
huge,mansion,2
huge,extensive,4
huge,jumbo,3
huge,largely,2
huge,largest,2
huge,magnitude,2
huge,max,2
huge,trillion,12
inspirational,empowering,17
inspirational,motivating,4
inspirational,motivational,34
inspirational,quote,27
inspirational,uplifting,26
inspirational,captivating,3
inspirational,encouraging,2
inspirational,slogan,2
inspirational,sermon,3
inspirational,extraordinary,2
inspirational,role model,5
inspire,spark,2
inspire,artistry,2
inspire,muse,3
inspire,encourage,36
inspire,creator,2
inspire,poet,4
inspire,poetry,2
inspire,discourage,6
inspire,poetic,2
inspire,enlighten,9
inspire,engage,3
inspire,fascinate,4
inspire,impress,12
inspire,motive,2
inspire,motto,2
inspire,uplifting,6
inspired,vision,2
inspired,mus,2
inspired,imaginative,3
inspired,genius,2
inspired,dreamer,2
inspired,impress,4
majestic,castle,31
majestic,eagle,8
majestic,grand,46
majestic,grandiose,2
majestic,kingdom,4
majestic,regal,23
majestic,kingly,66
majestic,palace,4
majestic,queen,7
majestic,stately,28
majestic,mighty,6
majestic,glorious,29
majestic,splendid,4
majestic,highness,8
majestic,lofty,7
majestic,peacock,5
majestic,soaring,2
majestic,spectacular,7
majestic,stallion,13
majestic,sublime,45
awful,disgusting,8
awful,horrific,9
awful,scary,8
awful,terrifying,3
awful,dreadful,13
awful,frightful,2
awful,gross,3
awful,horrendous,26
awful,wretched,2
awful,hateful,2
awful,lousy,20
awful,horrid,24
awful,unbearable,2
awful,worst,35
awful,cringe,7
awful,worse,10
awful,badly,11
awful,shitty,27
awful,extremely,20
awful,ugly,3
awful,lame,3
awful,crappy,38
awful,crummy,36
awful,darn,2
awful,hideous,3
superb,excellent,49
superb,perfect,6
superb,splendid,5
superb,superior,2
superb,terrific,4
superb,outstanding,2
superb,exquisite,2
disgusting,filth,24
disgusting,filthy,50
disgusting,foul,18
disgusting,garbage,10
disgusting,nasty,40
disgusting,rotten,11
disgusting,sewage,2
disgusting,slimy,4
disgusting,stench,4
disgusting,vile,59
disgusting,vomit,8
disgusting,waste,7
disgusting,repulsion,3
disgusting,repulsive,91
disgusting,revolting,86
disgusting,nauseating,4
disgusting,dirty,6
disgusting,trashy,2
disgusting,nauseous,17
disgusting,icky,44
disgusting,nausea,9
disgusting,offensive,3
disgusting,horrid,25
disgusting,gross,62
disgusting,yucky,58
disgusting,cringe,18
disgusting,barf,3
disgusting,puke,27
disgusting,scum,3
disgusting,shitty,19
disgusting,gag,4
disgusting,spit,7
disgusting,slut,5
disgusting,gooey,4
disgusting,slime,5
disgusting,booger,3
disgusting,snot,15
disgusting,snotty,20
disgusting,spoiled,11
disgusting,ugly,33
disgusting,lousy,17
disgusting,unattractive,4
disgusting,cloying,5
disgusting,sickening,33
disgusting,cockroach,15
disgusting,manure,2
disgusting,crappy,8
disgusting,crummy,5
disgusting,moldy,6
disgusting,despicable,13
disgusting,perverted,5
disgusting,dingy,2
disgusting,distaste,12
disgusting,repugnant,74
disgusting,distasteful,40
disgusting,unappealing,13
disgusting,drool,7
disgusting,earwax,6
disgusting,faggot,6
disgusting,louse,2
disgusting,porn,3
disgusting,horrendous,39
disgusting,goop,7
disgusting,grotesque,53
disgusting,hideous,24
disgusting,grub,14
disgusting,maggot,4
disgusting,grubby,43
disgusting,gruel,4
disgusting,mushy,2
disgusting,obscene,5
disgusting,inedible,2
disgusting,unpalatable,26
disgusting,mildew,2
disgusting,sloppy,7
disgusting,outrageous,7
disgusting,piss,18
disgusting,pervert,5
disgusting,smut,2
disgusting,putrid,33
disgusting,rancid,13
disgusting,roach,3
disgusting,slob,41
disgusting,slop,6
disgusting,spew,10
disgusting,throw up,2
horrific,dreadful,2
horrific,evil,11
horrific,monstrous,2
horrific,nightmare,22
horrific,scary,32
horrific,terrifying,16
horrific,frightening,5
horrific,eerie,4
horrific,creepy,2
horrific,extremely,6
horrific,sickening,5
horrific,revolting,2
horrific,horrendous,7
horrific,grotesque,2
horrific,worst,3
scary,haunted,46
scary,spooky,39
scary,creepy,16
scary,creep,9
scary,terrifying,23
scary,nightmare,41
scary,haunt,23
scary,beast,9
scary,giant,5
scary,grizzly,4
scary,intimidate,17
scary,boo,89
scary,frighten,24
scary,scare,3
scary,freak,55
scary,intimidation,2
scary,fang,7
scary,daunting,54
scary,overwhelming,17
scary,demon,2
scary,madman,2
scary,horrid,10
scary,unfamiliar,4
scary,disturbing,12
scary,frightening,38
scary,weirdo,2
scary,dreadful,17
scary,dungeon,5
scary,goblin,8
scary,haunting,8
scary,extreme,5
scary,shriek,3
scary,fiend,9
scary,fright,20
scary,spook,54
scary,terrify,8
scary,frightened,4
scary,ghastly,16
scary,horrendous,16
scary,horrifying,32
scary,ghoul,16
scary,goosebump,5
scary,troll,5
scary,grimace,3
scary,grotesque,2
scary,hideous,13
scary,growl,4
scary,halloween,55
scary,worst,3
scary,screaming,5
scary,ogre,25
scary,screech,3
scary,traumatic,5
terrifying,haunted,9
terrifying,monstrous,2
terrifying,eerie,5
terrifying,nightmare,7
terrifying,ominous,2
terrifying,horrifying,19
terrifying,ferocious,3
terrifying,freak,2
terrifying,daunting,3
terrifying,horrid,19
terrifying,disturbing,3
terrifying,frightening,8
terrifying,dreadful,21
terrifying,fiend,3
terrifying,fright,2
terrifying,ghastly,8
terrifying,horrendous,20
terrifying,gruesome,2
terrifying,screaming,2
clumsy,bumbling,37
clumsy,clumsily,3
clumsy,fumble,62
clumsy,fumbling,19
clumsy,stumbling,15
clumsy,tripping,4
clumsy,uncoordinated,28
clumsy,careless,11
clumsy,clumsiness,2
clumsy,cluttered,7
clumsy,klutz,95
clumsy,messy,2
clumsy,sloppy,2
clumsy,awkwardly,2
clumsy,unsteady,2
clumsy,bumping,2
clumsy,stumble,17
clumsy,bulky,28
clumsy,blunt,2
clumsy,uncouth,3
clumsy,weighty,2
clumsy,wobbly,3
clumsy,hobble,5
clumsy,incompetent,15
clumsy,inept,54
clumsy,oaf,16
clumsy,stagger,6
cringe,cringing,3
cringe,embarrassing,28
cringe,gag,3
cringe,groan,4
cringe,gross,8
cringe,uncomfortable,25
cringe,wince,11
cringe,yucky,2
cringe,discomfort,10
cringe,embarrass,8
cringe,corny,5
cringe,mortified,2
discomfort,uncomfortable,5
discomfort,unease,56
discomfort,humidity,17
discomfort,unpleasantness,8
discomfort,discontent,2
discomfort,urine,2
discomfort,bloated,2
discomfort,embarrass,14
discomfort,inconvenience,26
discomfort,constipation,17
discomfort,prickly,2
discomfort,itchy,24
discomfort,sore throat,4
discomfort,cramp,4
discomfort,nauseous,27
discomfort,sore,18
discomfort,groan,16
discomfort,wince,23
discomfort,groin,10
discomfort,humid,3
discomfort,muggy,10
discomfort,disturbed,5
discomfort,nausea,42
discomfort,prick,2
discomfort,unwanted,2
discomfort,drool,2
discomfort,eczema,3
discomfort,louse,2
discomfort,grimace,13
discomfort,strain,2
discomfort,migraine,3
discomfort,hernia,48
discomfort,hiccup,2
discomfort,indigestion,51
discomfort,insomnia,2
discomfort,irritant,5
discomfort,queasy,11
discomfort,stinging,5
discomfort,unwell,4
discomfort,relieve,2
discomfort,squint,4
discomfort,throb,14
discomfort,toothache,22
discomfort,ulcer,2
embarrassing,mortifying,10
embarrassing,uncomfortable,47
embarrassing,humiliating,33
embarrassing,humiliation,3
embarrassing,disgrace,3
embarrassing,klutz,2
uncomfortable,tight,7
uncomfortable,cramped,14
uncomfortable,humidity,4
uncomfortable,noisy,6
uncomfortable,claustrophobic,7
uncomfortable,itchy,4
uncomfortable,tense,3
uncomfortable,hurt,5
uncomfortable,barely,2
uncomfortable,slippery,3
uncomfortable,intimidate,7
uncomfortable,bloated,35
uncomfortable,embarrass,15
uncomfortable,stiff,9
uncomfortable,bothersome,3
uncomfortable,constipation,2
uncomfortable,chilly,4
uncomfortable,weighty,3
uncomfortable,crotch,4
uncomfortable,prickly,2
uncomfortable,hesitant,3
uncomfortable,sore throat,7
uncomfortable,clammy,3
uncomfortable,nauseous,11
uncomfortable,hurting,2
uncomfortable,groan,2
uncomfortable,groin,4
uncomfortable,humid,6
uncomfortable,muggy,21
uncomfortable,disturbed,5
uncomfortable,offend,2
uncomfortable,unfamiliar,20
uncomfortable,disturbing,6
uncomfortable,feverish,3
uncomfortable,sweating,2
uncomfortable,tacky,3
uncomfortable,iffy,2
uncomfortable,sleepless,2
uncomfortable,queasy,3
uncomfortable,unwell,31
uncomfortable,upsetting,6
axe,axial,4
axe,axilla,4
axe,axillary,9
axe,axiomatic,2
axe,axle,2
axe,chop,41
axe,chopping,5
axe,cleave,8
axe,cutting,4
axe,hatchet,17
axe,xylophone,2
axe,axis,2
axe,woodcutter,4
axe,cut,6
axe,xenophobic,2
axe,xanthophyll,2
axe,lumberjack,90
axe,wedge,2
axe,pitchfork,2
axe,viking,3
axe,tomahawk,9
axe,woodsman,49
axle,bearing,15
axle,gearbox,6
axle,rotor,29
axle,shaft,35
axle,truck,16
axle,turning,3
axle,wheelbarrow,5
axle,spindle,3
axle,carriage,3
axle,frame,2
axle,torque,4
axle,trailer,2
axle,brake,2
chop,bacon,7
chop,chopper,2
chop,chopstick,6
chop,cut,5
chop,fried,4
chop,knife,41
chop,onion,5
chop,slice,5
chop,ham,2
chop,sausage,5
chop,pork,3
chop,chopped,3
chop,board,2
chop,breadcrumb,2
chop,cutting,2
chop,frying,5
chop,dice,5
chop,egg,2
chop,chopping,2
chop,carve,3
chop,butter,2
chop,pan,3
chop,hatchet,23
chop,butch,7
chop,butcher,5
chop,cut off,3
chop,mince,21
chopping,hatchet,11
chopping,butcher,3
chopping,chopstick,5
chopping,machete,5
chopping,mince,3
chopping,woodsman,3
cleave,cut,62
cleave,sever,2
cleave,slice,4
cleave,wedge,7
cleave,rip,2
cleave,hatchet,5
cutting,hatchet,6
cutting,knife,16
cutting,cane,3
cutting,scissors,15
cutting,piercing,9
cutting,blade,14
cutting,razor,20
cutting,saw,2
cutting,laser,11
cutting,butch,4
cutting,chainsaw,11
cutting,wedge,4
cutting,scissor,15
cutting,clipper,2
cutting,graft,5
cutting,facet,2
cutting,slash,2
cutting,grater,3
cutting,jigsaw,4
cutting,machete,6
cutting,mow,2
cutting,mower,22
cutting,partition,2
cutting,peeler,2
cutting,scythe,7
cutting,shear,2
cutting,sickle,2
cutting,splice,2
cutting,trimmer,2
hatchet,cleaver,2
hatchet,cut,7
hatchet,woodcutter,5
hatchet,woodworking,3
hatchet,lumberjack,2
hatchet,blade,2
hatchet,tomahawk,4
xenophobia,intolerance,59
xenophobia,prejudice,74
xenophobia,fascism,2
xenophobia,nationalism,9
xenophobia,nationalist,13
xenophobia,x,2
xerox,copier,5
xerox,copy,51
xerox,photocopy,35
xerox,printing,7
xerox,printer,28
xerox,scan,7
xerox,reproduction,7
xerox,scanner,3
xerox,photocopier,2
xerox,x,4
xylophone,cymbal,2
xylophone,ex,2
axiom,principle,38
axiom,theorem,14
axiom,proposition,4
axiom,philosophical,2
axiom,premise,3
axiom,reason,2
logically,rationalize,5
principle,ethic,70
principle,morality,55
principle,righteousness,2
principle,foundation,3
principle,integrity,5
principle,based,5
principle,basis,17
principle,virtue,3
principle,physic,2
principle,integral,3
principle,criterion,3
principle,guideline,12
principle,violate,2
principle,motto,7
principle,proposition,2
principle,uphold,2
principle,tenet,23
theorem,proposition,4
theorem,mathematician,2
axis,coordinate,2
axis,rotate,8
axis,pivot,22
axis,stability,2
axis,spin,6
axis,spinning,4
axis,revolve,6
coordinate,geographic,2
coordinate,geographical,4
coordinate,gps,6
coordinate,latitude,31
coordinate,longitude,29
coordinate,grid,3
coordinate,plot,5
coordinate,navigation,2
coordinate,reference,5
coordinate,pinpoint,3
coordinate,situate,2
rotate,anticlockwise,3
rotate,clockwise,32
rotate,counterclockwise,19
rotate,revolve,20
rotate,spin,39
rotate,turning,7
rotate,pivot,25
rotate,twirl,8
rotate,twist,2
rotate,fan,3
rotate,rot,4
rotate,spinning,2
rotate,dial,3
rotate,oscillate,2
rotate,knob,4
rotate,torque,2
turning point,climax,9
turning point,pivot,11
bearing,carrying,9
bearing,treasure,2
bearing,north,3
bearing,burden,3
bearing,carry,4
bearing,load,4
rotor,blade,88
rotor,cog,3
rotor,propeller,62
rotor,fan,4
rotor,machinery,2
rotor,turbine,4
rotor,turning,2
rotor,spin,2
rotor,rot,3
rotor,chopper,75
rotor,spinning,7
rotor,disc,7
rotor,windmill,3
shaft,beam,15
shaft,cylindrical,6
shaft,pipe,7
shaft,pole,11
shaft,tube,29
shaft,tunnel,3
shaft,drill,9
shaft,column,6
shaft,rod,2
shaft,handle,7
shaft,cylinder,11
shaft,mining,4
shaft,bar,5
shaft,pillar,2
shaft,bore,3
shaft,mine,8
shaft,disc,2
shaft,pit,2
shaft,miner,5
truck,cargo,16
truck,diesel,3
truck,hauler,2
truck,heavy,26
truck,moving,2
truck,trucking,2
truck,noisy,2
truck,driver,3
truck,trailer,19
truck,delivery,82
truck,carriage,2
truck,pickup,93
truck,haul,33
truck,heavy-duty,2
truck,wheelbarrow,6
truck,carry,3
truck,carried,5
truck,carrying,8
truck,bale,6
truck,barge,3
truck,tow,19
truck,tug,5
truck,hunting,2
truck,lumberjack,3
truck,mine,2
truck,stopped,8
truck,mining,4
truck,firefighter,9
truck,bulk,3
truck,warehouse,2
truck,bulldozer,2
truck,drag,2
truck,carrier,16
truck,hump,2
truck,van,5
truck,freight,78
truck,load,91
truck,chevy,13
truck,chuck,32
truck,wagon,3
truck,pick up,11
truck,coach,5
truck,convey,4
truck,deliver,39
truck,courier,2
truck,runaway,5
truck,maker,3
truck,lift,18
truck,supply,6
truck,semi,2
truck,digger,11
truck,dump,8
truck,fireman,6
truck,highway,4
truck,honk,4
truck,hunk,6
truck,hick,13
truck,redneck,85
truck,hillbilly,16
truck,lumber,5
truck,hooker,3
truck,immobile,9
truck,ramp,7
truck,interstate,3
truck,jeep,11
truck,jumbo,14
truck,laden,7
truck,liner,3
truck,lorry,97
truck,milkman,66
truck,movable,4
truck,yank,39
truck,quarry,6
truck,ram,58
truck,rid,2
truck,rut,9
truck,stow,5
truck,ton,47
truck,unload,85
turning,clockwise,24
turning,rotating,10
turning,spin,7
turning,spinning,4
turning,counterclockwise,7
turning,bookmark,2
turning,pivot,9
turning,transform,3
turning,transforming,2
turning,twist,2
turning,rot,2
turning,ratchet,5
turning,wrench,4
turning,cog,2
turning,facing,17
turning,doorknob,12
turning,grinding,7
turning,knob,16
turning,valve,2
turning,steering wheel,37
turning,veer,2
turning,turn away,4
turning,windmill,2
wheelbarrow,basket,5
wheelbarrow,carriage,6
wheelbarrow,cart,85
wheelbarrow,handle,4
wheelbarrow,load,19
wheelbarrow,rusty,3
wheelbarrow,wagon,19
wheelbarrow,barrow,3
wheelbarrow,bucket,2
wheelbarrow,handle-bars,2
wheelbarrow,push,7
wheelbarrow,trailer,2
wheelbarrow,utility,3
wheelbarrow,stroller,2
wheelbarrow,buggy,5
wheelbarrow,mini,2
wheelbarrow,movable,8
wheelbarrow,pram,6
wheelbarrow,tricycle,2
axon,neural,5
axon,neuron,64
axon,fiber,4
axon,synapse,57
axon,myelin,5
axon,dendrite,8
neural,neuron,2
neural,cognition,3
neural,cognitive,6
neural,brainy,2
neural,cerebral,16
neural,cortex,11
neural,trained,5
neural,impulse,2
neural,dendrite,3
neural,synapse,19
neural,stimulus,5
neural,nervous system,9
neural,neurology,2
neural,untrained,23
neuron,synapse,73
neuron,synapsis,2
neuron,neuronal,3
neuron,firing,3
neuron,dendrite,78
neuron,cognition,3
neuron,cognitive,4
neuron,cerebral,33
neuron,cortex,71
neuron,neurotransmitter,7
neuron,impulse,2
neuron,stimulus,4
neuron,nervous system,36
neuron,neurology,28
b,butterfly,2
b,basket,3
b,bat,5
b,blueberry,2
b,buoy,3
b,baloney,8
beetle,crawler,45
beetle,creepy,5
beetle,be,6
butterfly,flutter,71
butterfly,fluttering,4
butterfly,delicate,6
butterfly,belly,11
butterfly,meadow,4
butterfly,buttercup,3
butterfly,caterpillar,30
butterfly,cocoon,4
butterfly,dragonfly,10
butterfly,infatuation,7
butterfly,ladybird,28
butterfly,metamorphosis,70
butterfly,moth,6
butterfly,queasy,6
butterfly,rosebud,2
butterfly,thyroid,2
babble,babbling,18
babble,blabber,12
babble,chat,6
babble,chatter,69
babble,gibberish,33
babble,jabber,16
babble,jumble,3
babble,ramble,5
babble,stream,8
babble,gabble,2
babble,gossip,11
babble,mumble,3
babble,prattle,17
babble,incoherent,2
babble,rambling,2
babble,blather,2
babble,blurb,3
babble,mutter,2
babbling,brook,58
babbling,brooke,2
babbling,chatter,29
babbling,creek,22
babbling,gurgling,4
babbling,noisy,12
babbling,stream,24
babbling,waterfall,16
babbling,cascade,3
babbling,murmur,10
babbling,murmuring,3
babbling,trickle,2
babbling,wordy,2
blabber,ramble,3
blabber,brag,2
buzzing,drone,17
buzzing,humming,31
buzzing,wasp,15
buzzing,hum,43
buzzing,vibrating,3
buzzing,buzz,10
buzzing,noisy,5
buzzing,hive,4
buzzing,beehive,29
buzzing,beekeeper,3
buzzing,beeping,2
buzzing,drunken,2
buzzing,bumble,19
buzzing,bumblebee,35
buzzing,fuzz,2
buzzing,chainsaw,3
buzzing,static,2
buzzing,vibrator,27
buzzing,intoxicated,3
buzzing,vibrate,5
buzzing,popular,3
buzzing,swarm,6
buzzing,hornet,15
buzzing,horsefly,38
buzzing,mosquito,14
buzzing,housefly,25
buzzing,hype,2
buzzing,intoxication,8
chat,converse,12
chat,talking,5
chat,dialogue,2
chat,messaging,3
chat,exchange,3
chat,ramble,3
chat,interact,11
chat,zoom,2
chat,telephone,3
chat,informal,2
chat,socialize,4
chat,discord,70
chat,engage,2
chat,introduce,2
chat,slack,13
chat,mingle,11
chat,session,2
chat,twitch,28
chat,telegram,40
chatter,flame,2
chatter,gossip,6
chatter,talking,10
chatter,talkative,4
chatter,ramble,4
chatter,barmaid,2
chatter,cafeteria,2
chatter,tattle,3
chatter,mingle,4
chatter,squawk,3
gibberish,blurb,6
gibberish,meaningless,2
jumble,garbage,2
jumble,jumbled,2
jumble,mess,34
jumble,mix,5
jumble,scramble,75
jumble,scrambled,5
jumble,messy,4
jumble,tangle,7
jumble,muddle,10
jumble,mix up,7
ramble,rambling,12
ramble,rant,6
ramble,ranting,2
ramble,talkative,6
ramble,talking,10
ramble,prattle,4
ramble,rambunctious,2
ramble,monologue,35
ramble,meandering,2
ramble,musing,4
ramble,muse,2
ramble,ruminate,3
ramble,scenery,2
ramble,blurb,13
ramble,verbose,2
stream,flowing,68
stream,waterfall,10
stream,creek,58
stream,trout,4
stream,brook,81
stream,faucet,4
stream,channel,3
stream,bubbling,5
stream,fountain,4
stream,spurt,5
stream,carp,6
stream,cascade,6
stream,cataract,2
stream,continuous,19
stream,currant,12
stream,ditch,7
stream,downstream,4
stream,upstream,14
stream,hose,12
stream,flux,2
stream,funnel,2
stream,spout,17
stream,gully,8
stream,ravine,2
stream,gush,15
stream,inlet,5
stream,watery,2
stream,l,6
stream,mainstream,4
stream,seam,4
stream,twitch,29
weed,cannabis,38
weed,gardening,4
weed,grassy,3
weed,marijuana,49
weed,pot,11
weed,foliage,3
weed,greenery,2
weed,wildflower,4
weed,overgrown,4
weed,bong,12
weed,cob,3
weed,hemp,3
weed,dab,10
weed,dandelion,42
weed,seedy,20
weed,fag,9
weed,invasive,16
weed,kelp,4
weed,snoop,2
weed,stash,7
brook,creek,4
brook,flowing,3
brook,waterfall,11
brook,trout,4
creek,waterfall,11
creek,waterway,2
creek,fishing,2
creek,trout,2
creek,hiking,2
creek,canyon,2
creek,ditch,4
creek,gully,21
creek,inlet,2
gurgling,bubbling,31
gurgling,bubbly,2
noisy,crowded,19
noisy,traffic,19
noisy,bustling,17
noisy,clamor,3
noisy,disruptive,3
noisy,disturbing,21
noisy,raucous,34
noisy,cacophony,2
noisy,distracting,2
noisy,commotion,2
noisy,disruption,2
noisy,ruckus,5
noisy,disturbance,3
noisy,boisterous,18
noisy,banging,4
noisy,bazooka,4
noisy,hum,2
noisy,beeping,2
noisy,blaring,8
noisy,rowdy,9
noisy,crow,6
noisy,buggy,4
noisy,bustle,2
noisy,intrusive,7
noisy,chainsaw,4
noisy,external,2
noisy,squeak,4
noisy,jackhammer,4
noisy,loudly,4
noisy,screaming,7
noisy,squawk,3
noisy,rattle,10
noisy,woodpecker,3
waterfall,cascade,95
waterfall,drop,23
waterfall,droplet,4
waterfall,misty,10
waterfall,rushing,2
waterfall,splash,3
waterfall,cascading,3
waterfall,flowing,36
waterfall,sink,2
waterfall,dam,3
waterfall,cliff,4
waterfall,bubbling,2
waterfall,breaker,4
waterfall,crashing,3
waterfall,spurt,3
waterfall,canyon,2
waterfall,gorge,5
waterfall,cataract,19
waterfall,precipice,2
waterfall,drain,2
waterfall,deluge,8
waterfall,downpour,29
waterfall,downstream,29
waterfall,upstream,63
waterfall,erode,3
waterfall,spout,2
waterfall,gully,2
waterfall,gush,36
waterfall,iceland,3
waterfall,lagoon,23
waterfall,murmuring,2
waterfall,spectacular,2
waterfall,whirlpool,5
babe,blonde,5
babe,pink,5
babe,smiling,3
babe,bathing suit,2
babe,sexy,4
babe,infant,2
blonde,barmaid,3
blonde,bimbo,73
blonde,blond,23
blonde,hairstyle,6
blonde,redhead,9
boob,booby,8
boob,bouncing,2
boob,breast,88
boob,cleavage,81
boob,flesh,3
boob,mammary,7
boob,nipple,56
boob,tit,44
boob,bouncy,2
